time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-29T20:55:28.113Z,66.1897,-156.9683,0.1,1.7,ml,,,,1.15,ak,ak0202rkhc9h,2020-02-29T21:04:08.273Z,"80km S of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-29T20:51:14.140Z,19.4126663,-155.4406738,-2.08,2.07,md,44,45,0.08796,0.31,hv,hv71406202,2020-02-29T20:54:24.780Z,"21km W of Volcano, Hawaii",earthquake,0.6,0.33,0.16,31,automatic,hv,hv
2020-02-29T20:45:28.730Z,35.759,-117.5008333,8.55,0.94,ml,7,178,0.09687,0.15,ci,ci39087559,2020-02-29T20:49:18.416Z,"9km W of Searles Valley, CA",earthquake,0.81,1.88,0.149,7,automatic,ci,ci
2020-02-29T20:43:45.090Z,17.9278,-66.9366,13,2.71,md,9,227,0.0744,0.08,pr,pr2020060045,2020-02-29T22:03:49.292Z,"5km SSW of Guanica, Puerto Rico",earthquake,0.91,0.4,0.28,5,reviewed,pr,pr
2020-02-29T20:39:19.550Z,37.1378,-115.5145,0,0.3,ml,5,181.09,0.38,0.02,nn,nn00718067,2020-02-29T21:00:46.480Z,"39km SW of Alamo, Nevada",earthquake,,5.7,,,automatic,nn,nn
2020-02-29T20:29:17.210Z,17.9035,-66.8465,12,2.35,md,7,235,0.0787,0.06,pr,pr2020060048,2020-02-29T22:36:06.420Z,"9km SE of Guanica, Puerto Rico",earthquake,0.86,0.52,0.36,3,reviewed,pr,pr
2020-02-29T20:07:11.100Z,35.8541667,-117.6881667,5.77,1.39,ml,19,77,0.07718,0.13,ci,ci39087543,2020-02-29T20:10:57.857Z,"22km ESE of Little Lake, CA",earthquake,0.23,0.76,0.236,20,automatic,ci,ci
2020-02-29T20:05:27.113Z,26.4801,92.0755,46.03,4.2,mb,,96,0.93,0.88,us,us60008735,2020-03-01T12:56:13.762Z,"6km NE of Mangaldai, India",earthquake,6.6,8.3,0.089,35,reviewed,us,us
2020-02-29T20:02:58.446Z,66.3337,-157.35,1.2,1.4,ml,,,,1,ak,ak0202rk61ne,2020-02-29T20:14:37.672Z,"67km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-29T20:02:31.940Z,38.8083344,-122.81633,2.8,1.05,md,26,59,0.01005,0.03,nc,nc73348290,2020-02-29T20:54:02.969Z,"6km WNW of The Geysers, CA",earthquake,0.21,0.44,0.06,3,automatic,nc,nc
2020-02-29T19:59:15.512Z,66.1941,-157.1994,0,1.5,ml,,,,1.04,ak,ak0202rjwqk3,2020-02-29T20:11:26.573Z,"80km S of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-29T19:59:13.570Z,17.9418,-67.005,5,2.84,md,6,228,0.1229,0.06,pr,pr2020060043,2020-02-29T21:37:21.142Z,"5km SE of La Parguera, Puerto Rico",earthquake,0.63,0.46,0.25,2,reviewed,pr,pr
2020-02-29T19:53:47.717Z,66.4565,-170.9956,13.79,3.5,mb,,102,1.544,0.88,us,us60008736,2020-02-29T23:24:09.040Z,"97km N of Lavrentiya, Russia",earthquake,7.9,5.9,0.247,4,reviewed,us,us
2020-02-29T19:46:16.650Z,17.9623,-66.813,14,2.31,md,9,212,0.0674,0.15,pr,pr2020060046,2020-02-29T22:35:31.914Z,"3km S of Indios, Puerto Rico",earthquake,0.99,0.55,0.22,6,reviewed,pr,pr
2020-02-29T19:36:22.390Z,38.8146667,-122.8068314,1.45,1.97,md,37,42,0.009076,0.04,nc,nc73348275,2020-02-29T22:48:02.703Z,"6km NW of The Geysers, CA",earthquake,0.16,0.27,0.18,11,automatic,nc,nc
2020-02-29T19:22:55.460Z,37.4534988,-122.2519989,3.95,1.47,md,12,150,0.0508,0.07,nc,nc73348270,2020-02-29T22:21:09.531Z,"2km SE of Emerald Lake Hills, CA",earthquake,0.45,0.43,0.11,10,automatic,nc,nc
2020-02-29T19:18:30.600Z,38.7806664,-122.7123337,1.65,1.65,md,27,68,0.01197,0.07,nc,nc73348260,2020-02-29T21:59:03.384Z,"2km WNW of Anderson Springs, CA",earthquake,0.21,0.36,0.26,7,automatic,nc,nc
2020-02-29T19:18:24.910Z,38.7809982,-122.7125015,2.14,1.92,md,17,71,0.01162,0.04,nc,nc73348255,2020-02-29T21:31:03.207Z,"2km WNW of Anderson Springs, CA",earthquake,0.25,0.45,0.13,5,automatic,nc,nc
2020-02-29T19:16:37.740Z,38.7809982,-122.7123337,2.2,0.68,md,11,106,0.01165,0.03,nc,nc73348250,2020-02-29T19:33:04.636Z,"2km WNW of Anderson Springs, CA",earthquake,0.41,0.53,0.09,2,automatic,nc,nc
2020-02-29T19:13:23.392Z,66.1353,-157.3056,0,2.9,ml,,,,0.87,ak,ak0202rjmw8v,2020-02-29T22:49:52.040Z,"78km S of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-29T19:09:06.170Z,17.9018,-66.8506,11,2.09,md,8,233,0.0787,0.09,pr,pr2020060044,2020-02-29T22:34:58.698Z,"9km SE of Guanica, Puerto Rico",earthquake,0.71,0.48,0.27,4,reviewed,pr,pr
2020-02-29T19:00:20.240Z,19.1919994,-155.4714966,36.81,2.08,md,44,93,0.03746,0.14,hv,hv71406102,2020-02-29T19:04:30.130Z,"1km SSE of Pahala, Hawaii",earthquake,0.57,0.77,0.19,19,automatic,hv,hv
2020-02-29T18:55:35.020Z,17.8538,-66.8553,10,2.02,md,6,252,0.1236,0.1,pr,pr2020060042,2020-02-29T22:33:38.330Z,"14km SSE of Guanica, Puerto Rico",earthquake,0.57,1,0.28,3,reviewed,pr,pr
2020-02-29T18:55:08.787Z,61.448,-151.8464,2.2,0.5,ml,,,,1.11,ak,ak0202rjafku,2020-02-29T19:02:20.169Z,"89km NNW of Nikiski, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-02-29T18:48:49.830Z,37.2207,-116.509,13.1,0.3,ml,8,215.4,0.309,0.14,nn,nn00718065,2020-02-29T20:40:47.202Z,"41km NNE of Beatty, Nevada",earthquake,,8.4,,,automatic,nn,nn
2020-02-29T18:46:24.380Z,35.767,-117.5868333,9.44,1.85,ml,22,72,0.0494,0.15,ci,ci39087511,2020-02-29T18:50:19.356Z,"16km W of Searles Valley, CA",earthquake,0.25,0.57,0.205,26,automatic,ci,ci
2020-02-29T18:45:38.254Z,61.7663,-149.9962,33.9,1.5,ml,,,,0.85,ak,ak0202rj8cok,2020-02-29T18:57:57.954Z,"3km NE of Willow, Alaska",earthquake,,0.1,,,automatic,ak,ak
2020-02-29T18:41:06.980Z,37.6723328,-118.8791656,2.34,1.08,md,8,180,0.02737,0.04,nc,nc73348235,2020-02-29T20:49:03.938Z,"10km ENE of Mammoth Lakes, CA",earthquake,1.08,1.73,0.2,9,automatic,nc,nc
2020-02-29T18:39:52.070Z,46.8643333,-112.5303333,12.26,1.35,ml,12,102,0.101,0.1,mb,mb80383444,2020-03-01T15:31:22.030Z,"15km SE of Lincoln, Montana",earthquake,0.43,0.68,0.077,3,reviewed,mb,mb
2020-02-29T18:38:10.690Z,33.6823333,-116.7243333,14,0.7,ml,23,93,0.02998,0.13,ci,ci39087503,2020-03-02T17:22:45.464Z,"6km S of Idyllwild, CA",earthquake,0.29,0.36,0.115,19,reviewed,ci,ci
2020-02-29T18:35:23.859Z,63.5586,-151.0707,7.6,1.4,ml,,,,0.95,ak,ak0202rj66f6,2020-02-29T18:40:03.261Z,"107km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-29T18:26:11.560Z,17.8598,-66.8581,6,2.51,md,9,250,0.1172,0.06,pr,pr2020060041,2020-02-29T22:33:20.610Z,"13km SSE of Guanica, Puerto Rico",earthquake,0.65,0.26,0.21,5,reviewed,pr,pr
2020-02-29T18:21:14.430Z,33.8971667,-116.792,18.18,0.88,ml,26,78,0.1587,0.18,ci,ci39087495,2020-03-02T17:23:00.466Z,"2km S of Cabazon, CA",earthquake,0.3,0.82,0.216,26,reviewed,ci,ci
2020-02-29T18:17:29.159Z,57.6561,-155.7911,107.2,2.7,ml,,,,0.88,ak,ak0202rj2byx,2020-02-29T20:12:25.040Z,"103km W of Larsen Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-29T18:14:33.810Z,17.9645,-67.0486,8,2.37,md,8,220,0.074,0.09,pr,pr2020060031,2020-02-29T19:19:15.736Z,"1km S of La Parguera, Puerto Rico",earthquake,0.64,0.48,0.11,5,reviewed,pr,pr
2020-02-29T18:06:19.750Z,19.2306671,-155.4243317,33.07,2.04,md,45,128,0.02625,0.12,hv,hv71406057,2020-02-29T18:09:31.370Z,"6km ENE of Pahala, Hawaii",earthquake,0.73,0.87,0.21,17,automatic,hv,hv
2020-02-29T18:04:16.040Z,44.8031667,-111.5295,11.24,0.4,ml,10,107,0.076,0.13,mb,mb80383439,2020-03-01T15:35:34.590Z,"37km WNW of West Yellowstone, Montana",earthquake,0.44,0.55,0.157,2,reviewed,mb,mb
2020-02-29T17:58:51.950Z,17.921,-66.818,10,2.24,md,9,230,0.0817,0.05,pr,pr2020060040,2020-02-29T21:15:25.528Z,"8km S of Indios, Puerto Rico",earthquake,1.21,0.58,0.1,5,reviewed,pr,pr
2020-02-29T17:49:13.630Z,17.886,-66.8525,11,2.2,md,6,241,0.093,0.05,pr,pr2020060039,2020-02-29T20:56:46.177Z,"10km SSE of Maria Antonia, Puerto Rico",earthquake,1.15,0.53,0.24,4,reviewed,pr,pr
2020-02-29T17:39:46.040Z,17.9141,-66.8136,7,3.53,md,9,214,0.0896,0.2,pr,pr2020060029,2020-03-01T20:09:18.204Z,"5km S of Indios, Puerto Rico",earthquake,1.59,0.67,0.22,5,reviewed,pr,pr
2020-02-29T17:34:07.760Z,35.6718333,-117.5203333,0.27,1.07,ml,16,98,0.1567,0.18,ci,ci39087487,2020-02-29T17:38:04.421Z,"15km SW of Searles Valley, CA",earthquake,0.36,31.61,0.151,14,automatic,ci,ci
2020-02-29T17:22:42.210Z,36.5688324,-120.8040009,0.26,1.62,md,7,214,0.4131,0.09,nc,nc73348195,2020-02-29T19:06:03.280Z,"21km NW of New Idria, CA",earthquake,4.53,9.57,,1,automatic,nc,nc
2020-02-29T17:16:55.290Z,44.8025,-111.5496667,12.48,0.61,ml,11,109,0.09,0.12,mb,mb80383434,2020-03-01T15:39:38.740Z,"38km WNW of West Yellowstone, Montana",earthquake,0.44,0.9,0.094,3,reviewed,mb,mb
2020-02-29T17:15:00.100Z,33.5963333,-116.7998333,6.2,0.41,ml,15,89,0.02994,0.23,ci,ci39087479,2020-02-29T17:18:45.800Z,"13km WNW of Anza, CA",earthquake,0.59,0.87,0.225,9,automatic,ci,ci
2020-02-29T17:14:31.740Z,38.8068352,-122.793335,1.61,0.61,md,13,47,0.001909,0.02,nc,nc73348190,2020-02-29T18:40:03.101Z,"5km NW of The Geysers, CA",earthquake,0.27,0.58,0.35,2,automatic,nc,nc
2020-02-29T17:09:30.100Z,17.7945,-66.8518,2,2.58,md,8,242,0.1827,0.27,pr,pr2020060037,2020-02-29T20:55:09.833Z,"20km SSE of Guanica, Puerto Rico",earthquake,1.2,0.77,0.14,3,reviewed,pr,pr
2020-02-29T17:00:58.000Z,44.6545,-110.9156667,10.18,1.49,ml,17,50,0.03365,0.11,uu,uu60361717,2020-03-02T14:43:17.620Z,"14km E of West Yellowstone, Montana",earthquake,0.36,0.51,0.123,4,reviewed,uu,uu
2020-02-29T17:00:51.700Z,17.8135,-66.909,4,2.57,md,8,265,0.1643,0.08,pr,pr2020060038,2020-02-29T20:46:14.186Z,"17km S of Guanica, Puerto Rico",earthquake,0.65,0.47,0.23,5,reviewed,pr,pr
2020-02-29T16:52:59.210Z,17.9908,-66.756,16,2.12,md,5,193,0.1242,0.08,pr,pr2020060036,2020-02-29T20:17:05.932Z,"3km SSE of Magas Arriba, Puerto Rico",earthquake,0.96,0.98,0.37,2,reviewed,pr,pr
2020-02-29T16:37:30.280Z,36.4971667,-89.6341667,12.78,1.5,md,19,58,0.04314,0.03,nm,nm60306186,2020-03-02T14:08:06.790Z,"9km NE of Portageville, Missouri",earthquake,0.45,0.57,0.101,15,reviewed,nm,nm
2020-02-29T16:21:37.570Z,59.9361,-152.7051,99.2,1,ml,,,,0.51,ak,ak0202rhwc9p,2020-02-29T16:24:19.708Z,"52km WNW of Anchor Point, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-02-29T16:08:19.540Z,38.8323326,-122.8198318,1.36,0.56,md,9,85,0.01174,0.04,nc,nc73348185,2020-02-29T16:32:03.305Z,"8km NW of The Geysers, CA",earthquake,0.39,1.34,,1,automatic,nc,nc
2020-02-29T16:06:10.690Z,37.4753342,-118.8468323,8.08,1.93,md,19,153,0.1154,0.03,nc,nc73348180,2020-02-29T18:12:02.927Z,"18km WSW of Toms Place, CA",earthquake,0.38,1.61,0.2,16,automatic,nc,nc
2020-02-29T16:05:24.375Z,39.7026,-120.0787,10.7,0.4,ml,4,172.38,0.131,0.1092,nn,nn00718087,2020-03-01T04:37:08.715Z,"9km WNW of Cold Springs, Nevada",earthquake,,7.7,0.07,2,reviewed,nn,nn
2020-02-29T16:03:28.589Z,-6.5213,127.5302,401.55,4.1,mb,,125,4.01,0.64,us,us600086zt,2020-02-29T16:26:23.040Z,"Banda Sea",earthquake,7.4,11.1,0.123,18,reviewed,us,us
2020-02-29T15:51:12.660Z,17.9103,-66.8628,11,2.95,md,9,232,0.0668,0.09,pr,pr2020060026,2020-02-29T23:32:48.825Z,"2km ESE of Maria Antonia, Puerto Rico",earthquake,0.95,0.56,0.42,6,reviewed,pr,pr
2020-02-29T15:48:35.220Z,35.9958344,-120.9684982,10.14,1.73,md,12,205,0.07047,0.03,nc,nc73348170,2020-02-29T17:19:02.596Z,"6km WSW of San Ardo, CA",earthquake,0.54,0.65,0.18,7,automatic,nc,nc
2020-02-29T15:45:27.938Z,-25.8464,-69.3545,104.46,4.4,mb,,67,0.713,1.34,us,us600086z9,2020-02-29T16:01:26.040Z,"90km NE of Diego de Almagro, Chile",earthquake,5.4,7.1,0.117,21,reviewed,us,us
2020-02-29T15:42:45.440Z,44.7945,-111.542,11.81,0.84,ml,14,103,0.088,0.13,mb,mb80383419,2020-03-01T14:26:52.220Z,"37km WNW of West Yellowstone, Montana",earthquake,0.46,0.52,0.178,4,reviewed,mb,mb
2020-02-29T15:37:12.980Z,17.8783,-66.8496,11,0.97,ml,6,244,0.1012,0.12,pr,pr2020060035,2020-02-29T20:04:19.605Z,"11km SSE of Maria Antonia, Puerto Rico",earthquake,0.89,0.67,0,0,reviewed,pr,pr
2020-02-29T15:33:00.550Z,17.9921,-66.8476,9,2.28,md,9,164,0.0359,0.59,pr,pr2020060034,2020-02-29T19:50:18.734Z,"3km SE of Palomas, Puerto Rico",earthquake,2.92,2.26,0.04,2,reviewed,pr,pr
2020-02-29T15:32:58.140Z,17.9958,-66.84,9,1.96,ml,9,161,0.0443,0.36,pr,pr2020060032,2020-02-29T19:23:12.400Z,"2km W of Indios, Puerto Rico",earthquake,2.98,1.52,0,0,reviewed,pr,pr
2020-02-29T15:31:05.670Z,35.6666667,-117.5408333,10.65,2.12,ml,27,74,0.1557,0.17,ci,ci39087455,2020-02-29T15:41:50.200Z,"13km ENE of Ridgecrest, CA",earthquake,0.25,0.61,0.127,26,automatic,ci,ci
2020-02-29T15:25:25.840Z,17.8808,-66.854,10,2.35,md,9,239,0.0976,0.24,pr,pr2020060027,2020-02-29T17:41:05.332Z,"9km SE of Guanica, Puerto Rico",earthquake,1.09,0.8,0.06,5,reviewed,pr,pr
2020-02-29T15:22:00.850Z,65.9408,-151.1231,15.6,1.3,ml,,,,0.51,ak,ak0202rhb1h0,2020-02-29T15:31:28.865Z,"95km SE of New Allakaket, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-29T15:18:56.150Z,17.9903,-66.8001,16,2.13,md,5,185,0.0805,0.13,pr,pr2020060030,2020-02-29T19:21:08.608Z,"2km ESE of Indios, Puerto Rico",earthquake,0.79,1.04,0.21,3,reviewed,pr,pr
2020-02-29T15:10:45.470Z,17.9836,-66.8011,16,1.89,md,6,192,0.0786,0.15,pr,pr2020060033,2020-02-29T20:02:00.917Z,"2km ESE of Indios, Puerto Rico",earthquake,1.14,0.87,0.16,3,reviewed,pr,pr
2020-02-29T15:08:00.612Z,62.1015,-145.4852,24.1,1.3,ml,,,,0.72,ak,ak0202rh81h9,2020-02-29T15:10:44.329Z,"3km ESE of Glennallen, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-29T15:03:43.240Z,33.4498333,-116.5608333,9.64,0.64,ml,30,69,0.05655,0.23,ci,ci39087447,2020-03-02T17:23:35.468Z,"16km SE of Anza, CA",earthquake,0.31,0.62,0.204,20,reviewed,ci,ci
2020-02-29T14:51:31.870Z,17.9861,-66.8036,17,2.05,md,9,189,0.0764,0.12,pr,pr2020060028,2020-02-29T18:57:31.634Z,"1km ESE of Indios, Puerto Rico",earthquake,1.09,0.88,0.23,6,reviewed,pr,pr
2020-02-29T14:51:30.737Z,53.2703,-166.127,34.95,3.5,mb,,265,0.618,1.2,us,us600086yk,2020-02-29T17:17:54.445Z,"72km SSE of Unalaska, Alaska",earthquake,11.2,12.3,0.157,10,reviewed,us,us
2020-02-29T14:49:34.340Z,33.4898333,-116.7511667,10.69,0.79,ml,35,34,0.04684,0.21,ci,ci39087431,2020-03-02T17:23:49.469Z,"10km SW of Anza, CA",earthquake,0.26,0.54,0.148,23,reviewed,ci,ci
2020-02-29T14:47:03.900Z,35.8578339,-117.6880035,6.85,0.8,ml,13,101,0.0795,0.04,ci,ci39087423,2020-02-29T14:50:43.872Z,"22km ESE of Little Lake, CA",earthquake,0.34,0.95,0.14,4,automatic,ci,ci
2020-02-29T14:45:32.490Z,44.8016667,-111.5471667,11.17,0.75,ml,13,108,0.088,0.16,mb,mb80383414,2020-03-01T14:58:03.560Z,"38km WNW of West Yellowstone, Montana",earthquake,0.56,0.73,0.115,4,reviewed,mb,mb
2020-02-29T14:42:53.760Z,17.91,-66.8576,9,2.5,md,8,231,0.0686,0.1,pr,pr2020060025,2020-02-29T17:32:56.560Z,"8km SE of Guanica, Puerto Rico",earthquake,0.97,0.59,0.25,4,reviewed,pr,pr
2020-02-29T14:39:45.859Z,35.10033333,-97.752,6.14,1.23,ml,18,87,0.1007802235,0.43,ok,ok2020eexs,2020-03-02T16:55:47.272Z,"9km WSW of Blanchard, Oklahoma",earthquake,,1.9,0.14,7,reviewed,ok,ok
2020-02-29T14:31:43.690Z,19.2150002,-155.4216614,31.47,2,md,31,152,0.03197,0.11,hv,hv71405907,2020-02-29T14:34:44.660Z,"6km E of Pahala, Hawaii",earthquake,0.78,1.05,0.01,3,automatic,hv,hv
2020-02-29T14:29:40.460Z,44.7958333,-111.5316667,11.22,0.56,ml,13,103,0.08,0.14,mb,mb80383409,2020-03-01T14:32:08.470Z,"36km WNW of West Yellowstone, Montana",earthquake,0.45,0.57,0.17,4,reviewed,mb,mb
2020-02-29T14:27:38.981Z,17.964,-66.7958,10,2.6,ml,,186,0.054,0.23,us,us600086y2,2020-02-29T14:37:36.040Z,"4km SE of Indios, Puerto Rico",earthquake,1.4,1.6,0.063,33,reviewed,us,us
2020-02-29T14:23:19.110Z,35.659,-117.5263333,1.1,0.96,ml,12,154,0.1668,0.17,ci,ci39087407,2020-02-29T14:27:00.627Z,"14km ENE of Ridgecrest, CA",earthquake,0.45,0.66,0.144,12,automatic,ci,ci
2020-02-29T14:17:37.987Z,61.5047,-149.8824,34.5,1.3,ml,,,,0.77,ak,ak0202rgom7c,2020-02-29T14:24:24.466Z,"4km ESE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-29T14:12:32.600Z,38.7905006,-122.7343369,1.84,0.66,md,9,121,0.007489,0.02,nc,nc73348140,2020-02-29T14:49:02.928Z,"2km NE of The Geysers, CA",earthquake,0.36,0.69,0.06,2,automatic,nc,nc
2020-02-29T13:50:02.593Z,62.8268,-149.8465,79.9,1.5,ml,,,,0.6,ak,ak0202rga6hf,2020-02-29T13:52:47.034Z,"57km NNE of Talkeetna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-02-29T13:48:22.710Z,17.8876,-66.8423,10,2.31,ml,9,236,0.095,0.12,pr,pr2020060023,2020-02-29T21:51:03.053Z,"7km SSE of Maria Antonia, Puerto Rico",earthquake,0.91,0.66,0,0,reviewed,pr,pr
2020-02-29T13:47:01.120Z,35.8473333,-117.6728333,6.02,0.91,ml,14,107,0.06885,0.13,ci,ci39087399,2020-02-29T13:50:49.337Z,"23km ESE of Little Lake, CA",earthquake,0.28,0.85,0.087,11,automatic,ci,ci
2020-02-29T13:46:43.344Z,-5.5576,151.2522,73.99,4.8,mb,,64,1.633,0.71,us,us600086xp,2020-02-29T14:19:48.040Z,"122km E of Kimbe, Papua New Guinea",earthquake,8.4,8.2,0.091,37,reviewed,us,us
2020-02-29T13:35:12.310Z,48.429,-123.413,26.1,1.32,ml,18,47,,0.29,uw,uw61578782,2020-02-29T15:57:58.620Z,"3km W of Victoria, Canada",earthquake,0.69,1.5,0.179767420428002,7,reviewed,uw,uw
2020-02-29T13:32:14.100Z,17.9088,-66.839,13,2.03,md,9,231,0.0775,0.08,pr,pr2020060022,2020-02-29T14:34:30.804Z,"9km SSW of Indios, Puerto Rico",earthquake,0.92,0.35,0.16,5,reviewed,pr,pr
2020-02-29T13:20:59.750Z,44.7983333,-111.5563333,10.84,0.42,ml,10,108,0.096,0.12,mb,mb80383404,2020-02-29T15:25:39.880Z,"38km WNW of West Yellowstone, Montana",earthquake,0.51,0.66,0.279,2,reviewed,mb,mb
2020-02-29T13:16:17.810Z,44.7891667,-111.5505,9.78,0.22,md,10,101,0.095,0.14,mb,mb80383559,2020-03-02T16:23:24.780Z,"38km WNW of West Yellowstone, Montana",earthquake,0.52,1.07,0.199,2,reviewed,mb,mb
2020-02-29T13:15:40.570Z,44.8001667,-111.5456667,11.37,0.66,ml,12,107,0.088,0.14,mb,mb80383399,2020-02-29T15:20:54.010Z,"38km WNW of West Yellowstone, Montana",earthquake,0.43,0.6,0.153,2,reviewed,mb,mb
2020-02-29T13:14:27.780Z,35.113,-95.38533333,7.7,1.62,ml,39,198,0.112477928,0.23,ok,ok2020eeux,2020-03-02T16:48:14.548Z,"1km SW of Quinton, Oklahoma",earthquake,,0.6,0.2,13,reviewed,ok,ok
2020-02-29T13:09:09.430Z,44.808,-111.5495,13.35,2.29,md,17,184,0.009,0.16,mb,mb80383579,2020-03-02T17:12:52.920Z,"38km WNW of West Yellowstone, Montana",earthquake,1.21,0.95,0.164,9,reviewed,mb,mb
2020-02-29T13:06:32.420Z,44.794,-111.5349,6.35,3.9,ml,,69,0.083,0.22,us,us600086x0,2020-03-02T16:26:27.240Z,"37km WNW of West Yellowstone, Montana",earthquake,1.3,2.5,0.049,54,reviewed,us,us
2020-02-29T12:56:56.421Z,58.4308,-154.7449,1.8,1.9,ml,,,,0.79,ak,ak0202rfq5ca,2020-02-29T13:00:56.847Z,"109km NNW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-29T12:52:10.619Z,35.13166667,-95.37933333,5.91,1.62,ml,34,265,0.1016800469,0.21,ok,ok2020eeud,2020-03-02T16:40:31.202Z,"1km NW of Quinton, Oklahoma",earthquake,,0.6,0.21,9,reviewed,ok,ok
2020-02-29T12:52:06.930Z,34.0275,-117.5491667,9.13,0.86,ml,33,35,0.05913,0.15,ci,ci39087383,2020-03-02T17:24:24.474Z,"5km NW of Mira Loma, CA",earthquake,0.21,0.42,0.127,21,reviewed,ci,ci
2020-02-29T12:51:34.370Z,19.2145004,-155.4149933,33.88,1.8,md,44,143,0.02823,0.13,hv,hv71405817,2020-02-29T12:54:43.780Z,"6km E of Pahala, Hawaii",earthquake,0.65,0.93,0.2,7,automatic,hv,hv
2020-02-29T12:49:10.480Z,33.6376667,-116.6856667,13.44,0.31,ml,17,67,0.03269,0.08,ci,ci39087375,2020-03-02T18:09:52.326Z,"9km N of Anza, CA",earthquake,0.24,0.45,0.118,3,reviewed,ci,ci
2020-02-29T12:38:47.090Z,38.7898331,-122.7344971,1.67,0.74,md,10,92,0.006813,0.02,nc,nc73348120,2020-02-29T13:11:04.318Z,"2km NE of The Geysers, CA",earthquake,0.33,0.67,0.16,2,automatic,nc,nc
2020-02-29T12:36:03.967Z,61.4826,-151.8196,1,1.8,ml,,,,0.59,ak,ak0202rflqz8,2020-02-29T12:40:12.316Z,"92km NNW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-29T12:35:38.020Z,35.8433342,-117.6823349,3.15,3.05,ml,46,30,0.07423,0.2,ci,ci39087367,2020-02-29T16:09:52.394Z,"23km ESE of Little Lake, CA",earthquake,0.22,0.75,0.234,19,automatic,ci,ci
2020-02-29T12:35:30.040Z,35.8485,-117.6835,4.02,1.93,ml,24,67,0.07714,0.14,ci,ci39087359,2020-02-29T12:46:10.110Z,"22km ESE of Little Lake, CA",earthquake,0.23,0.61,0.31,20,automatic,ci,ci
2020-02-29T12:33:57.400Z,35.6959991,-117.5540009,1.62,0.86,ml,12,153,0.1246,0.11,ci,ci39087351,2020-02-29T12:37:24.924Z,"14km NE of Ridgecrest, CA",earthquake,0.55,0.74,0.191,7,automatic,ci,ci
2020-02-29T12:29:48.654Z,38.3512,39.2795,10,4.4,mb,,104,1.045,0.37,us,us600086w9,2020-02-29T12:43:37.040Z,"11km SSW of Sivrice, Turkey",earthquake,4.1,1.9,0.096,31,reviewed,us,us
2020-02-29T12:23:47.848Z,58.5548,-153.9546,82.7,1.4,ml,,,,0.56,ak,ak0202rfj21s,2020-02-29T12:26:48.700Z,"113km N of Larsen Bay, Alaska",earthquake,,1,,,automatic,ak,ak
2020-02-29T12:19:05.040Z,18.1265,-67.8261,64,2.89,md,12,196,0.4323,0.29,pr,pr2020060021,2020-02-29T20:21:25.998Z,"80km WSW of Pole Ojea, Puerto Rico",earthquake,1.85,1.56,0.3,9,reviewed,pr,pr
2020-02-29T12:18:31.922Z,61.4729,-152.1364,0,1.9,ml,,,,1.07,ak,ak0202rfhy8h,2020-02-29T12:21:37.206Z,"98km NNW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-29T12:04:27.338Z,63.1404,-150.4768,99.1,1.6,ml,,,,0.44,ak,ak0202rfexz9,2020-02-29T12:08:53.837Z,"81km WSW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-02-29T12:04:05.910Z,38.8346672,-122.8181686,1.26,0.56,md,10,79,0.01291,0.01,nc,nc73348090,2020-02-29T12:38:04.092Z,"8km NW of The Geysers, CA",earthquake,0.32,0.73,,1,automatic,nc,nc
2020-02-29T11:56:09.580Z,38.8313332,-122.8486633,1.77,0.57,md,8,160,0.007445,0.02,nc,nc73348085,2020-02-29T12:26:03.014Z,"10km NW of The Geysers, CA",earthquake,0.65,1.27,,1,automatic,nc,nc
2020-02-29T11:54:23.855Z,14.9373,-93.7718,35,4.6,mb,,150,2.051,0.84,us,us600086vt,2020-02-29T12:12:41.040Z,"102km SW of Pijijiapan, Mexico",earthquake,8.7,2,0.034,259,reviewed,us,us
2020-02-29T11:53:36.070Z,17.9526,-66.832,15,2.12,md,7,215,0.0523,0.17,pr,pr2020060020,2020-02-29T13:52:10.187Z,"4km SSW of Indios, Puerto Rico",earthquake,1.39,0.7,0.14,4,reviewed,pr,pr
